year;airport;Country;Continente;annual_visitors_air;male_visitors;female_visitors
2015;Delhi;Egypt;Africa;6690;66.9;33.1
2015;Mumbai;Egypt;Africa;575;66.9;33.1
2015;Chennai;Egypt;Africa;1514;66.9;33.1
2015;Calicut;Egypt;Africa;3968;66.9;33.1
2015;Benguluru;Egypt;Africa;1054;66.9;33.1
2015;Kolkata;Egypt;Africa;1016;66.9;33.1
2015;Hyderabad;Egypt;Africa;4351;66.9;33.1
2015;Cochin;Egypt;Africa;0;66.9;33.1
2016;Delhi;Egypt;Africa;4590;67.3;32.7
2016;Mumbai;Egypt;Africa;6781;67.3;32.7
2016;Chennai;Egypt;Africa;1544;67.3;32.7
2016;Calicut;Egypt;Africa;0;67.3;32.7
2016;Benguluru;Egypt;Africa;1273;67.3;32.7
2016;Kolkata;Egypt;Africa;563;67.3;32.7
2016;Hyderabad;Egypt;Africa;1294;67.3;32.7
2016;Cochin;Egypt;Africa;2170;67.3;32.7
2017;Delhi;Egypt;Africa;4331;68.8;31.2
2017;Mumbai;Egypt;Africa;6384;68.8;31.2
2017;Chennai;Egypt;Africa;1704;68.8;31.2
2017;Calicut;Egypt;Africa;0;68.8;31.2
2017;Benguluru;Egypt;Africa;1355;68.8;31.2
2017;Kolkata;Egypt;Africa;534;68.8;31.2
2017;Hyderabad;Egypt;Africa;1150;68.8;31.2
2017;Cochin;Egypt;Africa;82;68.8;31.2
2018;Delhi;Egypt;Africa;4282;67.7;32.3
2018;Mumbai;Egypt;Africa;6617;67.7;32.3
2018;Chennai;Egypt;Africa;1782;67.7;32.3
2018;Calicut;Egypt;Africa;0;67.7;32.3
2018;Benguluru;Egypt;Africa;1455;67.7;32.3
2018;Kolkata;Egypt;Africa;512;67.7;32.3
2018;Hyderabad;Egypt;Africa;1270;67.7;32.3
2018;Cochin;Egypt;Africa;1823;67.7;32.3
2019;Delhi;Egypt;Africa;14021;68.8;31.2
2019;Mumbai;Egypt;Africa;2197;68.8;31.2
2019;Chennai;Egypt;Africa;969;68.8;31.2
2019;Calicut;Egypt;Africa;280;68.8;31.2
2019;Benguluru;Egypt;Africa;452;68.8;31.2
2019;Kolkata;Egypt;Africa;43;68.8;31.2
2019;Hyderabad;Egypt;Africa;840;68.8;31.2
2019;Cochin;Egypt;Africa;905;68.8;31.2
2020;Delhi;Egypt;Africa;1104;69.34;30.66
2020;Mumbai;Egypt;Africa;2692;69.34;30.66
2020;Chennai;Egypt;Africa;303;69.34;30.66
2020;Calicut;Egypt;Africa;20;69.34;30.66
2020;Benguluru;Egypt;Africa;249;69.34;30.66
2020;Kolkata;Egypt;Africa;78;69.34;30.66
2020;Hyderabad;Egypt;Africa;156;69.34;30.66
2020;Cochin;Egypt;Africa;88;69.34;30.66
2014;Delhi;Kenya;Africa;26864;45.3;54.7
2014;Mumbai;Kenya;Africa;277;45.3;54.7
2014;Chennai;Kenya;Africa;1108;45.3;54.7
2014;Calicut;Kenya;Africa;6924;45.3;54.7
2014;Benguluru;Kenya;Africa;969;45.3;54.7
2014;Kolkata;Kenya;Africa;739;45.3;54.7
2014;Hyderabad;Kenya;Africa;9278;45.3;54.7
2014;Cochin;Kenya;Africa;0;45.3;54.7
2015;Delhi;Kenya;Africa;25515;55.7;44.3
2015;Mumbai;Kenya;Africa;323;55.7;44.3
2015;Chennai;Kenya;Africa;1246;55.7;44.3
2015;Calicut;Kenya;Africa;6136;55.7;44.3
2015;Benguluru;Kenya;Africa;1153;55.7;44.3
2015;Kolkata;Kenya;Africa;1292;55.7;44.3
2015;Hyderabad;Kenya;Africa;10474;55.7;44.3
2015;Cochin;Kenya;Africa;0;55.7;44.3
2016;Delhi;Kenya;Africa;6538;56.1;43.9
2016;Mumbai;Kenya;Africa;23466;56.1;43.9
2016;Chennai;Kenya;Africa;1254;56.1;43.9
2016;Calicut;Kenya;Africa;0;56.1;43.9
2016;Benguluru;Kenya;Africa;1299;56.1;43.9
2016;Kolkata;Kenya;Africa;313;56.1;43.9
2016;Hyderabad;Kenya;Africa;1523;56.1;43.9
2016;Cochin;Kenya;Africa;403;56.1;43.9
2017;Delhi;Kenya;Africa;6534;55.5;44.5
2017;Mumbai;Kenya;Africa;25812;55.5;44.5
2017;Chennai;Kenya;Africa;1104;55.5;44.5
2017;Calicut;Kenya;Africa;0;55.5;44.5
2017;Benguluru;Kenya;Africa;1288;55.5;44.5
2017;Kolkata;Kenya;Africa;276;55.5;44.5
2017;Hyderabad;Kenya;Africa;1380;55.5;44.5
2017;Cochin;Kenya;Africa;322;55.5;44.5
2018;Delhi;Kenya;Africa;6496;55;45
2018;Mumbai;Kenya;Africa;29502;55;45
2018;Chennai;Kenya;Africa;1172;55;45
2018;Calicut;Kenya;Africa;0;55;45
2018;Benguluru;Kenya;Africa;1270;55;45
2018;Kolkata;Kenya;Africa;244;55;45
2018;Hyderabad;Kenya;Africa;1465;55;45
2018;Cochin;Kenya;Africa;488;55;45
2019;Delhi;Kenya;Africa;7880;53.8;46.2
2019;Mumbai;Kenya;Africa;25390;53.8;46.2
2019;Chennai;Kenya;Africa;3988;53.8;46.2
2019;Calicut;Kenya;Africa;340;53.8;46.2
2019;Benguluru;Kenya;Africa;4086;53.8;46.2
2019;Kolkata;Kenya;Africa;1556;53.8;46.2
2019;Hyderabad;Kenya;Africa;2043;53.8;46.2
2019;Cochin;Kenya;Africa;1362;53.8;46.2
2020;Delhi;Kenya;Africa;1712;54.07;45.93
2020;Mumbai;Kenya;Africa;7169;54.07;45.93
2020;Chennai;Kenya;Africa;383;54.07;45.93
2020;Calicut;Kenya;Africa;38;54.07;45.93
2020;Benguluru;Kenya;Africa;345;54.07;45.93
2020;Kolkata;Kenya;Africa;77;54.07;45.93
2020;Hyderabad;Kenya;Africa;422;54.07;45.93
2020;Cochin;Kenya;Africa;256;54.07;45.93
2014;Delhi;Mauritius;Africa;13106;60.5;39.5
2014;Mumbai;Mauritius;Africa;196;60.5;39.5
2014;Chennai;Mauritius;Africa;2291;60.5;39.5
2014;Calicut;Mauritius;Africa;9278;60.5;39.5
2014;Benguluru;Mauritius;Africa;2375;60.5;39.5
2014;Kolkata;Mauritius;Africa;140;60.5;39.5
2014;Hyderabad;Mauritius;Africa;559;60.5;39.5
2014;Cochin;Mauritius;Africa;0;60.5;39.5
2015;Delhi;Mauritius;Africa;15909;44.5;55.5
2015;Mumbai;Mauritius;Africa;163;44.5;55.5
2015;Chennai;Mauritius;Africa;260;44.5;55.5
2015;Calicut;Mauritius;Africa;10345;44.5;55.5
2015;Benguluru;Mauritius;Africa;2895;44.5;55.5
2015;Kolkata;Mauritius;Africa;98;44.5;55.5
2015;Hyderabad;Mauritius;Africa;521;44.5;55.5
2015;Cochin;Mauritius;Africa;0;44.5;55.5
2016;Delhi;Mauritius;Africa;10695;44.9;55.1
2016;Mumbai;Mauritius;Africa;16214;44.9;55.1
2016;Chennai;Mauritius;Africa;3188;44.9;55.1
2016;Calicut;Mauritius;Africa;0;44.9;55.1
2016;Benguluru;Mauritius;Africa;3119;44.9;55.1
2016;Kolkata;Mauritius;Africa;206;44.9;55.1
2016;Hyderabad;Mauritius;Africa;137;44.9;55.1
2016;Cochin;Mauritius;Africa;103;44.9;55.1
2017;Delhi;Mauritius;Africa;11048;44.8;55.2
2017;Mumbai;Mauritius;Africa;16892;44.8;55.2
2017;Chennai;Mauritius;Africa;5543;44.8;55.2
2017;Calicut;Mauritius;Africa;0;44.8;55.2
2017;Benguluru;Mauritius;Africa;3130;44.8;55.2
2017;Kolkata;Mauritius;Africa;151;44.8;55.2
2017;Hyderabad;Mauritius;Africa;113;44.8;55.2
2017;Cochin;Mauritius;Africa;1471;44.8;55.2
2018;Delhi;Mauritius;Africa;12418;44.2;55.8
2018;Mumbai;Mauritius;Africa;20080;44.2;55.8
2018;Chennai;Mauritius;Africa;6020;44.2;55.8
2018;Calicut;Mauritius;Africa;0;44.2;55.8
2018;Benguluru;Mauritius;Africa;2652;44.2;55.8
2018;Kolkata;Mauritius;Africa;168;44.2;55.8
2018;Hyderabad;Mauritius;Africa;84;44.2;55.8
2018;Cochin;Mauritius;Africa;126;44.2;55.8
2019;Delhi;Mauritius;Africa;5711;44.3;55.7
2019;Mumbai;Mauritius;Africa;28322;44.3;55.7
2019;Chennai;Mauritius;Africa;1545;44.3;55.7
2019;Calicut;Mauritius;Africa;187;44.3;55.7
2019;Benguluru;Mauritius;Africa;1732;44.3;55.7
2019;Kolkata;Mauritius;Africa;421;44.3;55.7
2019;Hyderabad;Mauritius;Africa;1451;44.3;55.7
2019;Cochin;Mauritius;Africa;889;44.3;55.7
2020;Delhi;Mauritius;Africa;3617;44.43;55.57
2020;Mumbai;Mauritius;Africa;5967;44.43;55.57
2020;Chennai;Mauritius;Africa;970;44.43;55.57
2020;Calicut;Mauritius;Africa;0;44.43;55.57
2020;Benguluru;Mauritius;Africa;685;44.43;55.57
2020;Kolkata;Mauritius;Africa;46;44.43;55.57
2020;Hyderabad;Mauritius;Africa;57;44.43;55.57
2020;Cochin;Mauritius;Africa;23;44.43;55.57
2014;Delhi;Nigeria;Africa;9683;52.6;47.4
2014;Mumbai;Nigeria;Africa;85;52.6;47.4
2014;Chennai;Nigeria;Africa;2208;52.6;47.4
2014;Calicut;Nigeria;Africa;12175;52.6;47.4
2014;Benguluru;Nigeria;Africa;2690;52.6;47.4
2014;Kolkata;Nigeria;Africa;764;52.6;47.4
2014;Hyderabad;Nigeria;Africa;708;52.6;47.4
2014;Cochin;Nigeria;Africa;0;52.6;47.4
2015;Delhi;Nigeria;Africa;7506;60.9;39.1
2015;Mumbai;Nigeria;Africa;121;60.9;39.1
2015;Chennai;Nigeria;Africa;1506;60.9;39.1
2015;Calicut;Nigeria;Africa;11296;60.9;39.1
2015;Benguluru;Nigeria;Africa;2453;60.9;39.1
2015;Kolkata;Nigeria;Africa;680;60.9;39.1
2015;Hyderabad;Nigeria;Africa;729;60.9;39.1
2015;Cochin;Nigeria;Africa;0;60.9;39.1
2016;Delhi;Nigeria;Africa;9162;61.2;38.8
2016;Mumbai;Nigeria;Africa;5299;61.2;38.8
2016;Chennai;Nigeria;Africa;880;61.2;38.8
2016;Calicut;Nigeria;Africa;0;61.2;38.8
2016;Benguluru;Nigeria;Africa;1545;61.2;38.8
2016;Kolkata;Nigeria;Africa;90;61.2;38.8
2016;Hyderabad;Nigeria;Africa;467;61.2;38.8
2016;Cochin;Nigeria;Africa;144;61.2;38.8
2017;Delhi;Nigeria;Africa;6528;62.1;37.9
2017;Mumbai;Nigeria;Africa;3618;62.1;37.9
2017;Chennai;Nigeria;Africa;620;62.1;37.9
2017;Calicut;Nigeria;Africa;0;62.1;37.9
2017;Benguluru;Nigeria;Africa;961;62.1;37.9
2017;Kolkata;Nigeria;Africa;114;62.1;37.9
2017;Hyderabad;Nigeria;Africa;380;62.1;37.9
2017;Cochin;Nigeria;Africa;380;62.1;37.9
2018;Delhi;Nigeria;Africa;6685;61.6;38.4
2018;Mumbai;Nigeria;Africa;3125;61.6;38.4
2018;Chennai;Nigeria;Africa;555;61.6;38.4
2018;Calicut;Nigeria;Africa;0;61.6;38.4
2018;Benguluru;Nigeria;Africa;905;61.6;38.4
2018;Kolkata;Nigeria;Africa;72;61.6;38.4
2018;Hyderabad;Nigeria;Africa;290;61.6;38.4
2018;Cochin;Nigeria;Africa;109;61.6;38.4
2019;Delhi;Nigeria;Africa;3677;62.5;37.5
2019;Mumbai;Nigeria;Africa;7367;62.5;37.5
2019;Chennai;Nigeria;Africa;1684;62.5;37.5
2019;Calicut;Nigeria;Africa;0;62.5;37.5
2019;Benguluru;Nigeria;Africa;1109;62.5;37.5
2019;Kolkata;Nigeria;Africa;98;62.5;37.5
2019;Hyderabad;Nigeria;Africa;42;62.5;37.5
2019;Cochin;Nigeria;Africa;28;62.5;37.5
2020;Delhi;Nigeria;Africa;1699;62.01;37.99
2020;Mumbai;Nigeria;Africa;1474;62.01;37.99
2020;Chennai;Nigeria;Africa;122;62.01;37.99
2020;Calicut;Nigeria;Africa;8;62.01;37.99
2020;Benguluru;Nigeria;Africa;218;62.01;37.99
2020;Kolkata;Nigeria;Africa;65;62.01;37.99
2020;Hyderabad;Nigeria;Africa;80;62.01;37.99
2020;Cochin;Nigeria;Africa;69;62.01;37.99
2014;Delhi;South Africa;Africa;34366;82.2;17.8
2014;Mumbai;South Africa;Africa;900;82.2;17.8
2014;Chennai;South Africa;Africa;2644;82.2;17.8
2014;Calicut;South Africa;Africa;11362;82.2;17.8
2014;Benguluru;South Africa;Africa;2531;82.2;17.8
2014;Kolkata;South Africa;Africa;1012;82.2;17.8
2014;Hyderabad;South Africa;Africa;3431;82.2;17.8
2014;Cochin;South Africa;Africa;0;82.2;17.8
2015;Delhi;South Africa;Africa;26013;53.7;46.3
2015;Mumbai;South Africa;Africa;935;53.7;46.3
2015;Chennai;South Africa;Africa;2908;53.7;46.3
2015;Calicut;South Africa;Africa;12254;53.7;46.3
2015;Benguluru;South Africa;Africa;3531;53.7;46.3
2015;Kolkata;South Africa;Africa;1350;53.7;46.3
2015;Hyderabad;South Africa;Africa;4933;53.7;46.3
2015;Cochin;South Africa;Africa;0;53.7;46.3
2016;Delhi;South Africa;Africa;13001;54.1;45.9
2016;Mumbai;South Africa;Africa;25844;54.1;45.9
2016;Chennai;South Africa;Africa;2948;54.1;45.9
2016;Calicut;South Africa;Africa;53;54.1;45.9
2016;Benguluru;South Africa;Africa;3421;54.1;45.9
2016;Kolkata;South Africa;Africa;1105;54.1;45.9
2016;Hyderabad;South Africa;Africa;1105;54.1;45.9
2016;Cochin;South Africa;Africa;1684;54.1;45.9
2017;Delhi;South Africa;Africa;13866;52.2;47.8
2017;Mumbai;South Africa;Africa;28074;52.2;47.8
2017;Chennai;South Africa;Africa;3195;52.2;47.8
2017;Calicut;South Africa;Africa;0;52.2;47.8
2017;Benguluru;South Africa;Africa;3709;52.2;47.8
2017;Kolkata;South Africa;Africa;1084;52.2;47.8
2017;Hyderabad;South Africa;Africa;1369;52.2;47.8
2017;Cochin;South Africa;Africa;399;52.2;47.8
2018;Delhi;South Africa;Africa;16294;52.2;47.8
2018;Mumbai;South Africa;Africa;26259;52.2;47.8
2018;Chennai;South Africa;Africa;3634;52.2;47.8
2018;Calicut;South Africa;Africa;0;52.2;47.8
2018;Benguluru;South Africa;Africa;4748;52.2;47.8
2018;Kolkata;South Africa;Africa;1055;52.2;47.8
2018;Hyderabad;South Africa;Africa;1172;52.2;47.8
2018;Cochin;South Africa;Africa;2403;52.2;47.8
2019;Delhi;South Africa;Africa;18500;51.9;48.1
2019;Mumbai;South Africa;Africa;25430;51.9;48.1
2019;Chennai;South Africa;Africa;3150;51.9;48.1
2019;Calicut;South Africa;Africa;172;51.9;48.1
2019;Benguluru;South Africa;Africa;2520;51.9;48.1
2019;Kolkata;South Africa;Africa;1546;51.9;48.1
2019;Hyderabad;South Africa;Africa;2062;51.9;48.1
2019;Cochin;South Africa;Africa;1489;51.9;48.1
2020;Delhi;South Africa;Africa;2085;54;46
2020;Mumbai;South Africa;Africa;7398;54;46
2020;Chennai;South Africa;Africa;477;54;46
2020;Calicut;South Africa;Africa;25;54;46
2020;Benguluru;South Africa;Africa;641;54;46
2020;Kolkata;South Africa;Africa;214;54;46
2020;Hyderabad;South Africa;Africa;628;54;46
2020;Cochin;South Africa;Africa;540;54;46
2014;Delhi;Sudan;Africa;4080;53.5;46.5
2014;Mumbai;Sudan;Africa;59;53.5;46.5
2014;Chennai;Sudan;Africa;1606;53.5;46.5
2014;Calicut;Sudan;Africa;1439;53.5;46.5
2014;Benguluru;Sudan;Africa;1832;53.5;46.5
2014;Kolkata;Sudan;Africa;1975;53.5;46.5
2014;Hyderabad;Sudan;Africa;904;53.5;46.5
2014;Cochin;Sudan;Africa;0;53.5;46.5
2015;Delhi;Sudan;Africa;4522;82.5;17.5
2015;Mumbai;Sudan;Africa;55;82.5;17.5
2015;Chennai;Sudan;Africa;1946;82.5;17.5
2015;Calicut;Sudan;Africa;1891;82.5;17.5
2015;Benguluru;Sudan;Africa;1891;82.5;17.5
2015;Kolkata;Sudan;Africa;2494;82.5;17.5
2015;Hyderabad;Sudan;Africa;904;82.5;17.5
2015;Cochin;Sudan;Africa;0;82.5;17.5
2016;Delhi;Sudan;Africa;2359;76.8;23.2
2016;Mumbai;Sudan;Africa;5880;76.8;23.2
2016;Chennai;Sudan;Africa;2598;76.8;23.2
2016;Calicut;Sudan;Africa;0;76.8;23.2
2016;Benguluru;Sudan;Africa;1966;76.8;23.2
2016;Kolkata;Sudan;Africa;51;76.8;23.2
2016;Hyderabad;Sudan;Africa;3213;76.8;23.2
2016;Cochin;Sudan;Africa;376;76.8;23.2
2017;Delhi;Sudan;Africa;3483;69.7;30.3
2017;Mumbai;Sudan;Africa;8399;69.7;30.3
2017;Chennai;Sudan;Africa;2936;69.7;30.3
2017;Calicut;Sudan;Africa;0;69.7;30.3
2017;Benguluru;Sudan;Africa;2663;69.7;30.3
2017;Kolkata;Sudan;Africa;46;69.7;30.3
2017;Hyderabad;Sudan;Africa;3870;69.7;30.3
2017;Cochin;Sudan;Africa;3141;69.7;30.3
2018;Delhi;Sudan;Africa;4617;52.8;47.2
2018;Mumbai;Sudan;Africa;19161;52.8;47.2
2018;Chennai;Sudan;Africa;2812;52.8;47.2
2018;Calicut;Sudan;Africa;0;52.8;47.2
2018;Benguluru;Sudan;Africa;2777;52.8;47.2
2018;Kolkata;Sudan;Africa;69;52.8;47.2
2018;Hyderabad;Sudan;Africa;4165;52.8;47.2
2018;Cochin;Sudan;Africa;451;52.8;47.2
2019;Delhi;Sudan;Africa;4794;58.2;41.8
2019;Mumbai;Sudan;Africa;22442;58.2;41.8
2019;Chennai;Sudan;Africa;1156;58.2;41.8
2019;Calicut;Sudan;Africa;34;58.2;41.8
2019;Benguluru;Sudan;Africa;1462;58.2;41.8
2019;Kolkata;Sudan;Africa;510;58.2;41.8
2019;Hyderabad;Sudan;Africa;1190;58.2;41.8
2019;Cochin;Sudan;Africa;1122;58.2;41.8
2020;Delhi;Sudan;Africa;3892;57.79;42.21
2020;Mumbai;Sudan;Africa;2525;57.79;42.21
2020;Chennai;Sudan;Africa;538;57.79;42.21
2020;Calicut;Sudan;Africa;100;57.79;42.21
2020;Benguluru;Sudan;Africa;301;57.79;42.21
2020;Kolkata;Sudan;Africa;128;57.79;42.21
2020;Hyderabad;Sudan;Africa;547;57.79;42.21
2020;Cochin;Sudan;Africa;255;57.79;42.21
2014;Delhi;Tanzania;Africa;13089;57.9;42
2014;Mumbai;Tanzania;Africa;79;57.9;42
2014;Chennai;Tanzania;Africa;1866;57.9;42
2014;Calicut;Tanzania;Africa;3706;57.9;42
2014;Benguluru;Tanzania;Africa;2655;57.9;42
2014;Kolkata;Tanzania;Africa;1367;57.9;42
2014;Hyderabad;Tanzania;Africa;3522;57.9;42
2014;Cochin;Tanzania;Africa;0;57.9;42
2015;Delhi;Tanzania;Africa;12362;53.3;46.7
2015;Mumbai;Tanzania;Africa;76;53.3;46.7
2015;Chennai;Tanzania;Africa;1912;53.3;46.7
2015;Calicut;Tanzania;Africa;3976;53.3;46.7
2015;Benguluru;Tanzania;Africa;2625;53.3;46.7
2015;Kolkata;Tanzania;Africa;1427;53.3;46.7
2015;Hyderabad;Tanzania;Africa;3110;53.3;46.7
2015;Cochin;Tanzania;Africa;0;53.3;46.7
2016;Delhi;Tanzania;Africa;3339;52.3;47.7
2016;Mumbai;Tanzania;Africa;11375;52.3;47.7
2016;Chennai;Tanzania;Africa;1336;52.3;47.7
2016;Calicut;Tanzania;Africa;0;52.3;47.7
2016;Benguluru;Tanzania;Africa;2049;52.3;47.7
2016;Kolkata;Tanzania;Africa;69;52.3;47.7
2016;Hyderabad;Tanzania;Africa;1243;52.3;47.7
2016;Cochin;Tanzania;Africa;138;52.3;47.7
2017;Delhi;Tanzania;Africa;3784;53.6;46.4
2017;Mumbai;Tanzania;Africa;11019;53.6;46.4
2017;Chennai;Tanzania;Africa;1469;53.6;46.4
2017;Calicut;Tanzania;Africa;22;53.6;46.4
2017;Benguluru;Tanzania;Africa;1647;53.6;46.4
2017;Kolkata;Tanzania;Africa;89;53.6;46.4
2017;Hyderabad;Tanzania;Africa;1113;53.6;46.4
2017;Cochin;Tanzania;Africa;67;53.6;46.4
2018;Delhi;Tanzania;Africa;3751;53.2;46.8
2018;Mumbai;Tanzania;Africa;12730;53.2;46.8
2018;Chennai;Tanzania;Africa;1477;53.2;46.8
2018;Calicut;Tanzania;Africa;0;53.2;46.8
2018;Benguluru;Tanzania;Africa;1430;53.2;46.8
2018;Kolkata;Tanzania;Africa;70;53.2;46.8
2018;Hyderabad;Tanzania;Africa;867;53.2;46.8
2018;Cochin;Tanzania;Africa;141;53.2;46.8
2019;Delhi;Tanzania;Africa;6490;52.9;47.1
2019;Mumbai;Tanzania;Africa;8915;52.9;47.1
2019;Chennai;Tanzania;Africa;1617;52.9;47.1
2019;Calicut;Tanzania;Africa;333;52.9;47.1
2019;Benguluru;Tanzania;Africa;475;52.9;47.1
2019;Kolkata;Tanzania;Africa;404;52.9;47.1
2019;Hyderabad;Tanzania;Africa;2140;52.9;47.1
2019;Cochin;Tanzania;Africa;927;52.9;47.1
2020;Delhi;Tanzania;Africa;566;52.01;47.99
2020;Mumbai;Tanzania;Africa;4999;52.01;47.99
2020;Chennai;Tanzania;Africa;143;52.01;47.99
2020;Calicut;Tanzania;Africa;13;52.01;47.99
2020;Benguluru;Tanzania;Africa;143;52.01;47.99
2020;Kolkata;Tanzania;Africa;33;52.01;47.99
2020;Hyderabad;Tanzania;Africa;254;52.01;47.99
2020;Cochin;Tanzania;Africa;117;52.01;47.99
2014;Delhi;Bahrain;Asia;4387;65.5;34.5
2014;Mumbai;Bahrain;Asia;92;65.5;34.5
2014;Chennai;Bahrain;Asia;1156;65.5;34.5
2014;Calicut;Bahrain;Asia;1471;65.5;34.5
2014;Benguluru;Bahrain;Asia;788;65.5;34.5
2014;Kolkata;Bahrain;Asia;1629;65.5;34.5
2014;Hyderabad;Bahrain;Asia;3612;65.5;34.5
2014;Cochin;Bahrain;Asia;0;65.5;34.5
2015;Delhi;Bahrain;Asia;4386;65.9;34.1
2015;Mumbai;Bahrain;Asia;42;65.9;34.1
2015;Chennai;Bahrain;Asia;1205;65.9;34.1
2015;Calicut;Bahrain;Asia;1205;65.9;34.1
2015;Benguluru;Bahrain;Asia;1079;65.9;34.1
2015;Kolkata;Bahrain;Asia;2326;65.9;34.1
2015;Hyderabad;Bahrain;Asia;3769;65.9;34.1
2015;Cochin;Bahrain;Asia;0;65.9;34.1
2016;Delhi;Bahrain;Asia;1408;67.1;32.9
2016;Mumbai;Bahrain;Asia;5128;67.1;32.9
2016;Chennai;Bahrain;Asia;1877;67.1;32.9
2016;Calicut;Bahrain;Asia;0;67.1;32.9
2016;Benguluru;Bahrain;Asia;1130;67.1;32.9
2016;Kolkata;Bahrain;Asia;52;67.1;32.9
2016;Hyderabad;Bahrain;Asia;3077;67.1;32.9
2016;Cochin;Bahrain;Asia;2503;67.1;32.9
2017;Delhi;Bahrain;Asia;1207;67.6;32.4
2017;Mumbai;Bahrain;Asia;4593;67.6;32.4
2017;Chennai;Bahrain;Asia;1978;67.6;32.4
2017;Calicut;Bahrain;Asia;0;67.6;32.4
2017;Benguluru;Bahrain;Asia;1123;67.6;32.4
2017;Kolkata;Bahrain;Asia;67;67.6;32.4
2017;Hyderabad;Bahrain;Asia;3403;67.6;32.4
2017;Cochin;Bahrain;Asia;117;67.6;32.4
2018;Delhi;Bahrain;Asia;1211;66.5;33.5
2018;Mumbai;Bahrain;Asia;3743;66.5;33.5
2018;Chennai;Bahrain;Asia;1767;66.5;33.5
2018;Calicut;Bahrain;Asia;0;66.5;33.5
2018;Benguluru;Bahrain;Asia;932;66.5;33.5
2018;Kolkata;Bahrain;Asia;70;66.5;33.5
2018;Hyderabad;Bahrain;Asia;2477;66.5;33.5
2018;Cochin;Bahrain;Asia;1767;66.5;33.5
2019;Delhi;Bahrain;Asia;1997;71;29
2019;Mumbai;Bahrain;Asia;8941;71;29
2019;Chennai;Bahrain;Asia;711;71;29
2019;Calicut;Bahrain;Asia;76;71;29
2019;Benguluru;Bahrain;Asia;499;71;29
2019;Kolkata;Bahrain;Asia;166;71;29
2019;Hyderabad;Bahrain;Asia;983;71;29
2019;Cochin;Bahrain;Asia;499;71;29
2020;Delhi;Bahrain;Asia;542;72.56;27.44
2020;Mumbai;Bahrain;Asia;398;72.56;27.44
2020;Chennai;Bahrain;Asia;237;72.56;27.44
2020;Calicut;Bahrain;Asia;521;72.56;27.44
2020;Benguluru;Bahrain;Asia;103;72.56;27.44
2020;Kolkata;Bahrain;Asia;31;72.56;27.44
2020;Hyderabad;Bahrain;Asia;257;72.56;27.44
2020;Cochin;Bahrain;Asia;658;72.56;27.44
2014;Delhi;Iraq;Asia;6330;70.9;29.1
2014;Mumbai;Iraq;Asia;48;70.9;29.1
2014;Chennai;Iraq;Asia;1546;70.9;29.1
2014;Calicut;Iraq;Asia;33052;70.9;29.1
2014;Benguluru;Iraq;Asia;3624;70.9;29.1
2014;Kolkata;Iraq;Asia;3189;70.9;29.1
2014;Hyderabad;Iraq;Asia;532;70.9;29.1
2014;Cochin;Iraq;Asia;0;70.9;29.1
2015;Delhi;Iraq;Asia;5674;71;29
2015;Mumbai;Iraq;Asia;43;71;29
2015;Chennai;Iraq;Asia;1109;71;29
2015;Calicut;Iraq;Asia;29606;71;29
2015;Benguluru;Iraq;Asia;3455;71;29
2015;Kolkata;Iraq;Asia;2261;71;29
2015;Hyderabad;Iraq;Asia;512;71;29
2015;Cochin;Iraq;Asia;0;71;29
2016;Delhi;Iraq;Asia;35254;70.1;29.9
2016;Mumbai;Iraq;Asia;5643;70.1;29.9
2016;Chennai;Iraq;Asia;1061;70.1;29.9
2016;Calicut;Iraq;Asia;0;70.1;29.9
2016;Benguluru;Iraq;Asia;3906;70.1;29.9
2016;Kolkata;Iraq;Asia;48;70.1;29.9
2016;Hyderabad;Iraq;Asia;1688;70.1;29.9
2016;Cochin;Iraq;Asia;145;70.1;29.9
2017;Delhi;Iraq;Asia;41329;70.2;29.8
2017;Mumbai;Iraq;Asia;5792;70.2;29.8
2017;Chennai;Iraq;Asia;1068;70.2;29.8
2017;Calicut;Iraq;Asia;0;70.2;29.8
2017;Benguluru;Iraq;Asia;4780;70.2;29.8
2017;Kolkata;Iraq;Asia;112;70.2;29.8
2017;Hyderabad;Iraq;Asia;1406;70.2;29.8
2017;Cochin;Iraq;Asia;0;70.2;29.8
2018;Delhi;Iraq;Asia;54496;69.6;30.4
2018;Mumbai;Iraq;Asia;6299;69.6;30.4
2018;Chennai;Iraq;Asia;958;69.6;30.4
2018;Calicut;Iraq;Asia;0;69.6;30.4
2018;Benguluru;Iraq;Asia;4450;69.6;30.4
2018;Kolkata;Iraq;Asia;68;69.6;30.4
2018;Hyderabad;Iraq;Asia;1232;69.6;30.4
2018;Cochin;Iraq;Asia;137;69.6;30.4
2019;Delhi;Iraq;Asia;7367;69;31
2019;Mumbai;Iraq;Asia;39620;69;31
2019;Chennai;Iraq;Asia;1486;69;31
2019;Calicut;Iraq;Asia;867;69;31
2019;Benguluru;Iraq;Asia;1424;69;31
2019;Kolkata;Iraq;Asia;310;69;31
2019;Hyderabad;Iraq;Asia;3467;69;31
2019;Cochin;Iraq;Asia;1052;69;31
2020;Delhi;Iraq;Asia;6113;69.71;30.29
2020;Mumbai;Iraq;Asia;4563;69.71;30.29
2020;Chennai;Iraq;Asia;1444;69.71;30.29
2020;Calicut;Iraq;Asia;232;69.71;30.29
2020;Benguluru;Iraq;Asia;303;69.71;30.29
